,ID,Gene,BC0,BC0-fun,BC1,BC1-fun,BC2,BC2-fun,BC3,BC3-fun,BC4,BC4-fun,PromIde,PromSeg,GeneIde,GeneSeg
898,BC-3.1.3.1,csrA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,BC-3.1.3.1,translation attenuation and efficiency,NaN,None,0.38,0.027522936,0.0,0.0
899,BC-4,lolA,BC-4,transport,NaN,None,NaN,None,NaN,None,NaN,None,2.06,0.11320754699999999,1.7,0.119281046
900,BC-4,copA,BC-4,transport,NaN,None,NaN,None,NaN,None,NaN,None,2.09,0.133333333,3.46,0.152894212
901,BC-4.9.A,rcnA,BC-4,transport,BC-4.9,None,BC-4.9.A,Transporters of Unknown Classification,NaN,None,NaN,None,1.17,0.099071207,2.07,0.160839161
902,BC-4.9.A,cirA,BC-4,transport,BC-4.9,None,BC-4.9.A,Transporters of Unknown Classification,NaN,None,NaN,None,1.54,0.124748491,1.5,0.120983936
903,BC-8.3,cusC,BC-8,extrachromosomal,BC-8.3,transposon related,NaN,None,NaN,None,NaN,None,1.9,0.10055865900000001,2.8,0.155749636
904,BC-2.2.5,argX,BC-2,information transfer,BC-2.2,RNA related,BC-2.2.5,tRNA,NaN,None,NaN,None,1.06,0.065789474,0.0,0.0
905,BC-1.5.1.15,trpR,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.15,tryptophan,NaN,None,1.14,0.091216216,1.8,0.100917431
906,BC-1.5.1.15,trpL,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.15,tryptophan,NaN,None,1.04,0.08259587,0.29,0.022222222000000003
907,BC-1.5.1.15,mtr,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.15,tryptophan,NaN,None,2.17,0.132022472,4.41,0.16787148600000001
908,BC-1.5.1.15,aroH,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.15,tryptophan,NaN,None,2.31,0.145251397,1.95,0.135625597
909,BC-2.3.6,yccA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,1.99,0.131707317,1.87,0.106060606
910,BC-2.3.6,ssrA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,4.25,0.20143884899999998,0.16,0.011019283999999999
911,BC-2.3.6,recA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,0.81,0.060498221,1.36,0.09039548
912,BC-2.3.6,ptrA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,2.4,0.127320955,2.78,0.14260989999999998
913,BC-2.3.6,pepD,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,0.49,0.045454545,2.24,0.124142661
914,BC-2.3.6,pepA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,0.12,0.014957265,2.92,0.140873016
915,BC-2.3.6,lon,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,0.84,0.051413882,1.35,0.08450106199999999
916,BC-2.3.6,ftsH,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,0.13,0.006644518,1.62,0.10749354
917,BC-2.3.6,degS,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,1.38,0.103092784,2.81,0.139513109
918,BC-2.3.6,degQ,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,1.33,0.10298103,2.24,0.146376812
919,BC-2.3.6,clpP,BC-2,information transfer,BC-2.3,protein related,BC-2.3.6,"turnover, degradation",NaN,None,NaN,None,0.53,0.035714286,1.12,0.056089744000000004
920,BC-3.1.2.4.3,torR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.4,complex regulation,BC-3.1.2.4.3,two component regulatory systems (external signal),1.68,0.099697885,2.59,0.138528139
921,BC-3.1.2.4.3,rcsD,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.4,complex regulation,BC-3.1.2.4.3,two component regulatory systems (external signal),2.19,0.157587549,2.1,0.132435466
922,BC-3.1.2.4.3,qseB,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.4,complex regulation,BC-3.1.2.4.3,two component regulatory systems (external signal),1.94,0.124645892,2.66,0.17121212100000002
923,BC-3.1.2.4.3,ompR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.4,complex regulation,BC-3.1.2.4.3,two component regulatory systems (external signal),0.72,0.04428904400000001,2.25,0.093055556
924,BC-3.1.2.4.3,glrK,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.4,complex regulation,BC-3.1.2.4.3,two component regulatory systems (external signal),1.62,0.1,2.82,0.148459384
925,BC-3.1.2.4.3,dcuS,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.4,complex regulation,BC-3.1.2.4.3,two component regulatory systems (external signal),3.12,0.259162304,2.71,0.204044118
926,BC-3.1.2.4.3,cpxP,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.4,complex regulation,BC-3.1.2.4.3,two component regulatory systems (external signal),0.48,0.045584045999999996,0.55,0.041916168
927,BC-3.1.2.4.3,arcA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.4,complex regulation,BC-3.1.2.4.3,two component regulatory systems (external signal),1.31,0.096505824,0.18,0.021276596000000002
928,BC-1.5.1.14,tyrP,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.14,tyrosine,NaN,None,2.88,0.152284264,2.9,0.149339934
929,BC-1.5.1.14,tyrB,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.1,amino acids,BC-1.5.1.14,tyrosine,NaN,None,3.13,0.20264317199999998,2.75,0.167504188
930,BC-1.7.1,nfsB,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.1,unassigned reversible reactions,NaN,None,NaN,None,2.79,0.17627118600000002,2.06,0.129969419
931,BC-1.7.1,can,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.1,unassigned reversible reactions,NaN,None,NaN,None,0.49,0.032258065,1.4,0.087481146
932,BC-1.7.1,caiF,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.1,unassigned reversible reactions,NaN,None,NaN,None,2.01,0.129310345,1.78,0.09848484800000001
933,Unclassified-Genes,yifL,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,2.97,0.157360406,1.35,0.093137255
934,Unclassified-Genes,yhjR,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,1.99,0.12658227800000002,1.14,0.084656085
935,Unclassified-Genes,yhfA,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,0.66,0.059642147,1.9,0.128395062
936,Unclassified-Genes,yhdH,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,1.29,0.056657224000000006,2.72,0.14871794900000002
937,Unclassified-Genes,yeaR,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,3.21,0.19518716600000002,1.43,0.1
938,Unclassified-Genes,ycaR,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,1.78,0.118577075,1.52,0.09836065599999999
939,Unclassified-Genes,ybhL,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,2.19,0.143695015,2.7,0.16879432600000002
940,Unclassified-Genes,ybdL,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,1.66,0.12422360199999999,3.97,0.210163652
941,Unclassified-Genes,mraZ,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,3.72,0.251243781,0.94,0.071895425
942,Unclassified-Genes,bcsE,Unclassified-Genes,Unclassified,NaN,None,NaN,None,NaN,None,NaN,None,1.99,0.12658227800000002,2.48,0.155216285
943,BC-3.1.4,yjjQ,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.4,unknown,NaN,None,NaN,None,3.34,0.20528211300000002,1.62,0.128099174
944,BC-3.1.4,uspA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.4,unknown,NaN,None,NaN,None,0.6,0.043918919,1.32,0.094252874
945,BC-3.1.4,dctA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.4,unknown,NaN,None,NaN,None,0.48,0.065104167,1.41,0.108780109
